,SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,DISTANCE_FROM_SOURCE,TRAVEL_TIME_HOURS,MEASUREMENT_TYPE,MAXIMUM_HEIGHT
4387,1661,11972,1933,3.0,2.0,285.0,4.0,1.0,2.4
4388,1661,11973,1933,3.0,2.0,266.0,4.0,1.0,3.0
4389,1661,11974,1933,3.0,2.0,288.0,4.0,1.0,5.2
4390,1661,11975,1933,3.0,2.0,282.0,4.0,1.0,1.2
4391,1661,11976,1933,3.0,2.0,264.0,4.0,1.0,1.5
4392,1661,11977,1933,3.0,2.0,264.0,4.0,1.0,2.6
4393,1661,11978,1933,3.0,2.0,260.0,4.0,1.0,3.5
4394,1661,11979,1933,3.0,2.0,271.0,4.0,1.0,3.5
4395,1661,11980,1933,3.0,2.0,271.0,4.0,1.0,3.0
4396,1661,11981,1933,3.0,2.0,330.0,4.0,2.0,2.3
4397,1661,11982,1933,3.0,2.0,284.0,4.0,1.0,2.7
4398,1661,11883,1933,3.0,2.0,232.0,4.0,1.0,6.7
4399,1661,11884,1933,3.0,2.0,249.0,4.0,1.0,4.3
4400,1661,11885,1933,3.0,2.0,257.0,4.0,1.0,5.8
4401,1661,11886,1933,3.0,2.0,279.0,4.0,1.0,6.0
4402,1661,11887,1933,3.0,2.0,228.0,4.0,1.0,6.0
4404,1661,11889,1933,3.0,2.0,251.0,4.0,1.0,5.7
4405,1661,11890,1933,3.0,2.0,242.0,4.0,1.0,4.0
4406,1661,11891,1933,3.0,2.0,254.0,4.0,1.0,4.5
4407,1661,11892,1933,3.0,2.0,227.0,4.0,1.0,4.5
4411,1664,27756,1933,6.0,18.0,82.0,0.0,2.0,2.3
4412,1664,27755,1933,6.0,18.0,176.0,0.0,2.0,2.3
4413,1664,12022,1933,6.0,18.0,105.0,0.0,2.0,0.05
4414,1664,2300,1933,6.0,18.0,427.0,1.0,2.0,2.3
4415,1664,12024,1933,6.0,18.0,98.0,0.0,2.0,0.07
4416,1664,12023,1933,6.0,18.0,124.0,0.0,2.0,0.05
4417,1664,12021,1933,6.0,18.0,121.0,0.0,2.0,0.07
4418,1664,12020,1933,6.0,18.0,281.0,1.0,2.0,0.09
4450,1678,12025,1935,7.0,19.0,58.0,0.0,2.0,0.09
4452,1684,12026,1935,10.0,12.0,197.0,0.0,2.0,0.17
4453,1684,12031,1935,10.0,12.0,244.0,1.0,2.0,0.05
4454,1684,27758,1935,10.0,12.0,260.0,0.0,2.0,2.3
4455,1684,12027,1935,10.0,12.0,410.0,1.0,2.0,0.08
4456,1684,12028,1935,10.0,12.0,267.0,1.0,2.0,0.02
4457,1684,12029,1935,10.0,12.0,212.0,0.0,2.0,0.12
4458,1684,27757,1935,10.0,12.0,149.0,0.0,2.0,2.3
4459,1684,12030,1935,10.0,12.0,254.0,0.0,2.0,0.09
4460,1685,28424,1935,10.0,18.0,232.0,4.0,2.0,2.3
4461,1685,12032,1935,10.0,18.0,234.0,4.0,2.0,0.1
4476,1695,12039,1936,11.0,2.0,105.0,0.0,2.0,0.04
4477,1695,12038,1936,11.0,2.0,70.0,4.0,2.0,0.34
4478,1695,12036,1936,11.0,2.0,85.0,0.0,2.0,0.1
4479,1695,12035,1936,11.0,2.0,252.0,4.0,2.0,0.08
4480,1695,12034,1936,11.0,2.0,182.0,0.0,2.0,0.09
4481,1695,2337,1936,11.0,2.0,255.0,1.0,2.0,0.07
4482,1695,2334,1936,11.0,2.0,62.0,0.0,2.0,2.3
4483,1695,2339,1936,11.0,2.0,162.0,0.0,2.0,0.3
4484,1695,2343,1936,11.0,2.0,76.0,0.0,2.0,0.11
4485,1695,12033,1936,11.0,2.0,266.0,1.0,2.0,0.05
4486,1695,12037,1936,11.0,2.0,94.0,0.0,2.0,0.14
4510,1711,12046,1938,5.0,23.0,208.0,0.0,2.0,0.07
4511,1711,12042,1938,5.0,23.0,52.0,0.0,2.0,0.42
4512,1711,12041,1938,5.0,23.0,116.0,0.0,2.0,0.09
4513,1711,12043,1938,5.0,23.0,177.0,4.0,2.0,0.23
4514,1711,12040,1938,5.0,23.0,426.0,2.0,2.0,0.11
4515,1711,12044,1938,5.0,23.0,191.0,0.0,2.0,0.05
4516,1711,12045,1938,5.0,23.0,193.0,1.0,2.0,0.16
4517,1714,2362,1938,5.0,28.0,0.0,4.0,1.0,0.9
4518,1714,12047,1938,5.0,28.0,34.0,4.0,1.0,0.9
4519,1715,12048,1938,6.0,10.0,60.0,4.0,2.0,0.75
4521,1717,12067,1938,11.0,5.0,189.0,0.0,2.0,0.25
4522,1717,12065,1938,11.0,5.0,132.0,1.0,2.0,0.56
4523,1717,12064,1938,11.0,5.0,77.0,0.0,2.0,0.4
4524,1717,12063,1938,11.0,5.0,178.0,0.0,2.0,0.14
4525,1717,12062,1938,11.0,5.0,371.0,1.0,2.0,0.22
4526,1716,12061,1938,11.0,5.0,165.0,1.0,2.0,0.32
4527,1716,12060,1938,11.0,5.0,147.0,4.0,2.0,0.16
4528,1716,12059,1938,11.0,5.0,200.0,0.0,2.0,0.14
4529,1716,12058,1938,11.0,5.0,151.0,1.0,2.0,0.15
4530,1716,12056,1938,11.0,5.0,135.0,0.0,2.0,0.52
4531,1716,12055,1938,11.0,5.0,285.0,1.0,2.0,0.21
4532,1716,12054,1938,11.0,5.0,131.0,4.0,2.0,0.21
4533,1716,12053,1938,11.0,5.0,131.0,4.0,2.0,0.44
4535,1716,12051,1938,11.0,5.0,73.0,0.0,2.0,0.54
4536,1716,12050,1938,11.0,5.0,168.0,0.0,2.0,0.14
4537,1716,12049,1938,11.0,5.0,382.0,1.0,2.0,0.12
4539,1717,27765,1938,11.0,5.0,137.0,1.0,2.0,0.15
4540,1717,27764,1938,11.0,5.0,124.0,4.0,2.0,2.3
4541,1717,27763,1938,11.0,5.0,274.0,1.0,2.0,2.3
4543,1717,12069,1938,11.0,5.0,154.0,1.0,2.0,0.32
4546,1716,27759,1938,11.0,5.0,147.0,1.0,2.0,0.16
4547,1717,12068,1938,11.0,5.0,137.0,4.0,2.0,0.15
4548,1717,12066,1938,11.0,5.0,141.0,1.0,2.0,0.15
4549,1716,12057,1938,11.0,5.0,142.0,1.0,2.0,0.57
4550,1718,12081,1938,11.0,6.0,108.0,0.0,2.0,0.28
4551,1718,12083,1938,11.0,6.0,123.0,0.0,2.0,0.08
4552,1719,12084,1938,11.0,6.0,393.0,1.0,2.0,0.17
4553,1719,12085,1938,11.0,6.0,158.0,0.0,2.0,0.08
4554,1719,12086,1938,11.0,6.0,71.0,0.0,2.0,0.25
4555,1719,12088,1938,11.0,6.0,153.0,1.0,2.0,0.59
4556,1719,12090,1938,11.0,6.0,212.0,0.0,2.0,0.13
4557,1719,12091,1938,11.0,6.0,161.0,0.0,2.0,0.18
4558,1719,12092,1938,11.0,6.0,157.0,4.0,2.0,0.03
4559,1719,12093,1938,11.0,6.0,176.0,0.0,2.0,0.07
4560,1718,12072,1938,11.0,6.0,102.0,0.0,2.0,0.19
4561,1718,12073,1938,11.0,6.0,485.0,1.0,2.0,0.03
4562,1718,12074,1938,11.0,6.0,169.0,4.0,2.0,0.27
4563,1718,12075,1938,11.0,6.0,169.0,4.0,2.0,0.07
4564,1718,12076,1938,11.0,6.0,240.0,0.0,2.0,0.11
4565,1718,12077,1938,11.0,6.0,93.0,0.0,2.0,0.62
4566,1718,12080,1938,11.0,6.0,157.0,0.0,2.0,0.28
4568,1719,12089,1938,11.0,6.0,162.0,1.0,2.0,0.03
4569,1719,2403,1938,11.0,6.0,159.0,1.0,2.0,0.05
4570,1718,12082,1938,11.0,6.0,113.0,1.0,2.0,0.05
4571,1718,12070,1938,11.0,6.0,338.0,1.0,2.0,0.07
4572,1718,12071,1938,11.0,6.0,212.0,0.0,2.0,0.07
4573,1719,12087,1938,11.0,6.0,146.0,0.0,2.0,0.62
4574,1718,12078,1938,11.0,6.0,109.0,4.0,2.0,0.43
4575,1718,12079,1938,11.0,6.0,112.0,1.0,2.0,0.05
4585,1725,12100,1938,11.0,13.0,174.0,0.0,2.0,0.07
4586,1725,12099,1938,11.0,13.0,151.0,1.0,2.0,0.03
4587,1725,12098,1938,11.0,13.0,159.0,0.0,2.0,0.21
4588,1725,12097,1938,11.0,13.0,212.0,0.0,2.0,0.11
4589,1725,12096,1938,11.0,13.0,159.0,1.0,2.0,0.03
4590,1725,12094,1938,11.0,13.0,150.0,0.0,2.0,0.06
4591,1725,12095,1938,11.0,13.0,54.0,0.0,2.0,0.36
4592,1727,12102,1938,11.0,22.0,110.0,0.0,2.0,0.14
4593,1727,12104,1938,11.0,22.0,203.0,0.0,2.0,0.02
4594,1727,12103,1938,11.0,22.0,201.0,0.0,2.0,0.08
4595,1727,12101,1938,11.0,22.0,153.0,0.0,2.0,0.03
4597,1728,12106,1938,11.0,30.0,116.0,0.0,2.0,0.08
4598,1728,2425,1938,11.0,30.0,183.0,0.0,2.0,2.3
4599,1728,12108,1938,11.0,30.0,178.0,2.0,2.0,0.05
4600,1728,12109,1938,11.0,30.0,218.0,1.0,2.0,0.06
4601,1728,12111,1938,11.0,30.0,186.0,2.0,2.0,0.06
4602,1728,12110,1938,11.0,30.0,173.0,0.0,2.0,0.09
4604,1728,12105,1938,11.0,30.0,397.0,3.0,2.0,0.1
4608,1731,12113,1939,3.0,20.0,105.0,4.0,2.0,0.06
4609,1731,12112,1939,3.0,20.0,229.0,4.0,2.0,0.4
4610,1731,12115,1939,3.0,20.0,35.0,4.0,2.0,0.04
4611,1731,12114,1939,3.0,20.0,97.0,4.0,2.0,0.08
4618,1734,12116,1939,5.0,1.0,44.0,0.0,2.0,0.03
4619,1734,28491,1939,5.0,1.0,255.0,4.0,1.0,2.3
4620,1734,28489,1939,5.0,1.0,38.0,4.0,1.0,2.3
4621,1734,28488,1939,5.0,1.0,241.0,4.0,1.0,2.3
4622,1734,28487,1939,5.0,1.0,144.0,4.0,1.0,2.3
4623,1734,28486,1939,5.0,1.0,122.0,4.0,1.0,2.3
4624,1734,28485,1939,5.0,1.0,53.0,4.0,1.0,1.2
4625,1734,28490,1939,5.0,1.0,41.0,4.0,1.0,2.3
4626,1734,12118,1939,5.0,1.0,97.0,0.0,2.0,0.03
4627,1734,12119,1939,5.0,1.0,134.0,0.0,2.0,0.05
4628,1734,28475,1939,5.0,1.0,255.0,4.0,1.0,2.3
4629,1734,12117,1939,5.0,1.0,63.0,0.0,2.0,0.14
4630,1734,28484,1939,5.0,1.0,30.0,4.0,1.0,2.3
4631,1734,28483,1939,5.0,1.0,85.0,4.0,1.0,2.3
4633,1734,28477,1939,5.0,1.0,20.0,4.0,1.0,2.3
4634,1734,28478,1939,5.0,1.0,25.0,4.0,1.0,2.3
4635,1734,28471,1939,5.0,1.0,31.0,4.0,1.0,2.3
4636,1734,28472,1939,5.0,1.0,28.0,4.0,1.0,2.3
4637,1734,28473,1939,5.0,1.0,26.0,4.0,1.0,0.9
4638,1734,28474,1939,5.0,1.0,24.0,4.0,1.0,2.3
4639,1734,28480,1939,5.0,1.0,144.0,4.0,1.0,2.3
4640,1734,28481,1939,5.0,1.0,255.0,4.0,1.0,2.3
4641,1734,28479,1939,5.0,1.0,25.0,4.0,1.0,2.3
4642,1734,28476,1939,5.0,1.0,131.0,4.0,1.0,2.3
4661,1741,2460,1940,8.0,1.0,172.0,4.0,1.0,2.5
4662,1741,12135,1940,8.0,1.0,156.0,0.0,2.0,0.22
4663,1741,12138,1940,8.0,1.0,174.0,4.0,1.0,2.0
4664,1741,28492,1940,8.0,1.0,255.0,4.0,1.0,1.2
4665,1741,12130,1940,8.0,1.0,167.0,4.0,1.0,2.0
4666,1741,28496,1940,8.0,1.0,179.0,4.0,1.0,1.2
4667,1741,12142,1940,8.0,1.0,152.0,4.0,1.0,1.5
4668,1741,28497,1940,8.0,1.0,140.0,4.0,1.0,1.2
4669,1741,28498,1940,8.0,1.0,136.0,4.0,1.0,1.5
4670,1741,12124,1940,8.0,1.0,122.0,4.0,1.0,2.7
4671,1741,28499,1940,8.0,1.0,145.0,4.0,1.0,1.2
4672,1741,12145,1940,8.0,1.0,217.0,4.0,1.0,1.0
4673,1741,12131,1940,8.0,1.0,313.0,4.0,2.0,1.0
4674,1741,2454,1940,8.0,1.0,218.0,4.0,1.0,2.3
4675,1741,12141,1940,8.0,1.0,194.0,4.0,1.0,2.0
4678,1741,2462,1940,8.0,1.0,172.0,4.0,1.0,1.7
4679,1741,2450,1940,8.0,1.0,170.0,4.0,1.0,1.2
4680,1741,2465,1940,8.0,1.0,176.0,4.0,1.0,2.5
4681,1741,2469,1940,8.0,1.0,172.0,4.0,1.0,2.5
4683,1741,12132,1940,8.0,1.0,316.0,4.0,2.0,1.5
4684,1741,12133,1940,8.0,1.0,169.0,4.0,1.0,1.5
4685,1741,12134,1940,8.0,1.0,173.0,4.0,1.0,2.0
4686,1741,12137,1940,8.0,1.0,169.0,4.0,2.0,0.75
4687,1741,12139,1940,8.0,1.0,197.0,4.0,1.0,1.0
4688,1741,12140,1940,8.0,1.0,167.0,4.0,1.0,1.0
4692,1741,12122,1940,8.0,1.0,287.0,4.0,2.0,0.2
4693,1741,12123,1940,8.0,1.0,166.0,4.0,1.0,1.5
4694,1741,12125,1940,8.0,1.0,184.0,1.0,2.0,0.56
4695,1741,12126,1940,8.0,1.0,158.0,0.0,2.0,0.83
4696,1741,12127,1940,8.0,1.0,173.0,4.0,1.0,1.5
4697,1741,12128,1940,8.0,1.0,140.0,4.0,1.0,1.8
4698,1741,12129,1940,8.0,1.0,170.0,4.0,1.0,3.0
4699,1741,12120,1940,8.0,1.0,134.0,4.0,1.0,2.7
4700,1741,12121,1940,8.0,1.0,176.0,4.0,1.0,2.0
4701,1741,2476,1940,8.0,1.0,184.0,1.0,1.0,2.0
4702,1741,2478,1940,8.0,1.0,172.0,4.0,1.0,3.0
4703,1741,12136,1940,8.0,1.0,173.0,0.0,1.0,1.5
4704,1741,19496,1940,8.0,1.0,255.0,4.0,1.0,2.3
4706,1741,28494,1940,8.0,1.0,169.0,4.0,1.0,0.6
4707,1741,28495,1940,8.0,1.0,179.0,4.0,1.0,3.0
4709,1741,28500,1940,8.0,1.0,255.0,4.0,1.0,0.4
4712,1741,2470,1940,8.0,1.0,175.0,4.0,1.0,3.0
4715,1741,2480,1940,8.0,1.0,120.0,4.0,1.0,2.3
4718,1741,2451,1940,8.0,1.0,177.0,4.0,1.0,1.8
4719,1741,2459,1940,8.0,1.0,170.0,4.0,1.0,2.0
4720,1741,2448,1940,8.0,1.0,172.0,4.0,1.0,2.8
4721,1741,28493,1940,8.0,1.0,202.0,4.0,1.0,2.3
4730,1747,12155,1941,11.0,18.0,122.0,4.0,2.0,0.2
4731,1747,12156,1941,11.0,18.0,381.0,0.0,2.0,0.2
4732,1747,12154,1941,11.0,18.0,109.0,4.0,2.0,0.05
4733,1747,12153,1941,11.0,18.0,64.0,4.0,1.0,1.0
4734,1747,12152,1941,11.0,18.0,59.0,4.0,1.0,1.0
4735,1747,12147,1941,11.0,18.0,143.0,4.0,2.0,0.13
4736,1747,10490,1941,11.0,18.0,80.0,0.0,1.0,1.0
4737,1747,12150,1941,11.0,18.0,118.0,0.0,2.0,0.62
4738,1747,12151,1941,11.0,18.0,63.0,4.0,2.0,1.0
4739,1747,12149,1941,11.0,18.0,120.0,4.0,1.0,0.6
4740,1747,12148,1941,11.0,18.0,239.0,4.0,2.0,0.55
4760,1753,12161,1943,6.0,13.0,166.0,4.0,2.0,0.3
4764,1756,2559,1944,12.0,7.0,36.0,4.0,1.0,3.0
4765,1756,2560,1944,12.0,7.0,150.0,4.0,1.0,4.0
4766,1756,2566,1944,12.0,7.0,65.0,4.0,2.939106274600602,6.0
4767,1756,2549,1944,12.0,7.0,99.0,4.0,1.0,4.0
4768,1756,2550,1944,12.0,7.0,120.0,4.0,1.0,2.3
4769,1756,2551,1944,12.0,7.0,136.0,4.0,1.0,2.0
4770,1756,2552,1944,12.0,7.0,81.0,4.0,1.0,1.0
4782,1756,2534,1944,12.0,7.0,255.0,4.0,1.0,5.0
4783,1756,2535,1944,12.0,7.0,163.0,4.0,1.0,4.5
4784,1756,2537,1944,12.0,7.0,101.0,4.0,1.0,4.0
4785,1756,2538,1944,12.0,7.0,125.0,4.0,1.0,2.0
4786,1756,2539,1944,12.0,7.0,84.0,4.0,2.939106274600602,2.0
4787,1756,2540,1944,12.0,7.0,255.0,4.0,1.0,2.5
4788,1756,2541,1944,12.0,7.0,108.0,4.0,1.0,6.2
4789,1756,2542,1944,12.0,7.0,37.0,4.0,1.0,3.5
4790,1756,2544,1944,12.0,7.0,37.0,4.0,1.0,2.2
4792,1756,2546,1944,12.0,7.0,255.0,4.0,1.0,3.0
4794,1756,2548,1944,12.0,7.0,78.0,4.0,1.0,4.0
4795,1756,16474,1944,12.0,7.0,196.0,4.0,1.0,2.3
4796,1756,16475,1944,12.0,7.0,89.0,4.0,1.0,0.5
4797,1756,12215,1944,12.0,7.0,185.0,0.0,1.0,2.1
4798,1756,12219,1944,12.0,7.0,135.0,0.0,2.0,2.0
4799,1756,12175,1944,12.0,7.0,83.0,4.0,1.0,4.8
4800,1756,12191,1944,12.0,7.0,73.0,4.0,1.0,6.0
4801,1756,12206,1944,12.0,7.0,180.0,4.0,2.0,0.4
4802,1756,12195,1944,12.0,7.0,91.0,4.0,1.0,3.5
4803,1756,12196,1944,12.0,7.0,66.0,4.0,1.0,2.0
4804,1756,12197,1944,12.0,7.0,83.0,4.0,1.0,5.0
4806,1756,12199,1944,12.0,7.0,65.0,4.0,1.0,6.0
4807,1756,12200,1944,12.0,7.0,83.0,4.0,1.0,5.3
4808,1756,12201,1944,12.0,7.0,60.0,4.0,1.0,2.0
4809,1756,12203,1944,12.0,7.0,63.0,4.0,1.0,6.0
4810,1756,12162,1944,12.0,7.0,70.0,4.0,2.0,2.7
4811,1756,16476,1944,12.0,7.0,255.0,4.0,1.0,0.5
4812,1756,16471,1944,12.0,7.0,255.0,4.0,1.0,5.0
4813,1756,12204,1944,12.0,7.0,86.0,4.0,1.0,5.5
4814,1756,12202,1944,12.0,7.0,94.0,4.0,1.0,1.0
4816,1756,2570,1944,12.0,7.0,255.0,4.0,2.0,0.5
4818,1756,2573,1944,12.0,7.0,89.0,4.0,1.0,0.8
4820,1756,2576,1944,12.0,7.0,172.0,0.0,1.0,1.5
4821,1756,2577,1944,12.0,7.0,80.0,4.0,1.0,5.0
4822,1756,2579,1944,12.0,7.0,255.0,4.0,1.0,5.5
4823,1756,2580,1944,12.0,7.0,255.0,4.0,1.0,3.0
4824,1756,2581,1944,12.0,7.0,255.0,4.0,1.0,5.0
4825,1756,2582,1944,12.0,7.0,255.0,4.0,1.0,4.0
4826,1756,2584,1944,12.0,7.0,81.0,4.0,1.0,4.0
4827,1756,2586,1944,12.0,7.0,80.0,4.0,1.0,4.0
4828,1756,2590,1944,12.0,7.0,123.0,4.0,1.0,2.4
4829,1756,2591,1944,12.0,7.0,204.0,4.0,1.0,2.0
4830,1756,2595,1944,12.0,7.0,412.0,4.0,1.0,3.5
4831,1756,2596,1944,12.0,7.0,35.0,4.0,1.0,3.5
4833,1756,2599,1944,12.0,7.0,255.0,4.0,1.0,3.5
4834,1756,2600,1944,12.0,7.0,255.0,4.0,1.0,4.5
4835,1756,2601,1944,12.0,7.0,255.0,4.0,1.0,2.0
4836,1756,2602,1944,12.0,7.0,85.0,4.0,1.0,6.0
4837,1756,2604,1944,12.0,7.0,130.0,4.0,1.0,1.9
4838,1756,2606,1944,12.0,7.0,255.0,4.0,1.0,3.0
4839,1756,2609,1944,12.0,7.0,225.0,4.0,1.0,2.0
4840,1756,2612,1944,12.0,7.0,170.0,0.0,1.0,1.1
4841,1756,2614,1944,12.0,7.0,274.0,4.0,1.0,2.5
4842,1756,2617,1944,12.0,7.0,77.0,4.0,1.0,5.0
4843,1756,2618,1944,12.0,7.0,88.0,4.0,2.0,0.5
4844,1756,2620,1944,12.0,7.0,75.0,4.0,2.939106274600602,2.5
4845,1756,2622,1944,12.0,7.0,115.0,4.0,1.0,5.0
4846,1756,2623,1944,12.0,7.0,83.0,4.0,1.0,6.5
4847,1756,2626,1944,12.0,7.0,104.0,4.0,1.0,3.5
4848,1756,2627,1944,12.0,7.0,43.0,4.0,1.0,2.0
4849,1756,2629,1944,12.0,7.0,121.0,4.0,1.0,6.2
4850,1756,2630,1944,12.0,7.0,39.0,4.0,1.0,5.5
4852,1756,2636,1944,12.0,7.0,81.0,4.0,1.0,4.0
4853,1756,2554,1944,12.0,7.0,255.0,4.0,1.0,5.0
4854,1756,2555,1944,12.0,7.0,255.0,4.0,1.0,2.0
4855,1756,2556,1944,12.0,7.0,75.0,4.0,1.0,4.6
4856,1756,2557,1944,12.0,7.0,104.0,4.0,1.0,4.9
4857,1756,2558,1944,12.0,7.0,255.0,4.0,1.0,3.4
4859,1756,28427,1944,12.0,7.0,161.0,4.0,1.0,2.3
4860,1756,27766,1944,12.0,7.0,81.0,4.0,1.0,3.0
4861,1756,27767,1944,12.0,7.0,81.0,4.0,1.0,4.5
4862,1756,12221,1944,12.0,7.0,115.0,4.0,1.0,3.8
4863,1756,7632,1944,12.0,7.0,138.0,0.0,1.0,1.0
4865,1756,2619,1944,12.0,7.0,164.0,4.0,1.0,2.0
4866,1756,12211,1944,12.0,7.0,123.0,4.0,1.0,1.2
4867,1756,12212,1944,12.0,7.0,124.0,4.0,1.0,2.0
4868,1756,12213,1944,12.0,7.0,126.0,4.0,1.0,2.0
4869,1756,12225,1944,12.0,7.0,116.0,4.0,1.0,5.0
4870,1756,12226,1944,12.0,7.0,163.0,4.0,1.0,1.0
4871,1756,12227,1944,12.0,7.0,115.0,4.0,1.0,5.0
4872,1756,12228,1944,12.0,7.0,110.0,4.0,1.0,3.0
4873,1756,12229,1944,12.0,7.0,122.0,4.0,1.0,4.1
4874,1756,12230,1944,12.0,7.0,116.0,4.0,1.0,2.4
4875,1756,12163,1944,12.0,7.0,89.0,4.0,2.0,1.5
4876,1756,12164,1944,12.0,7.0,87.0,4.0,1.0,2.3
4877,1756,12165,1944,12.0,7.0,79.0,4.0,2.0,0.5
4878,1756,12166,1944,12.0,7.0,122.0,4.0,2.0,1.5
4879,1756,12167,1944,12.0,7.0,430.0,4.0,2.0,0.03
4880,1756,12168,1944,12.0,7.0,283.0,4.0,1.0,0.8
4881,1756,12169,1944,12.0,7.0,408.0,4.0,2.0,0.4
4882,1756,12170,1944,12.0,7.0,88.0,4.0,1.0,6.0
4883,1756,12171,1944,12.0,7.0,83.0,4.0,1.0,2.7
4884,1756,12172,1944,12.0,7.0,88.0,4.0,1.0,3.6
4885,1756,12173,1944,12.0,7.0,77.0,4.0,1.0,5.3
4886,1756,12174,1944,12.0,7.0,88.0,4.0,1.0,5.0
4887,1756,12176,1944,12.0,7.0,82.0,4.0,1.0,4.5
4889,1756,12178,1944,12.0,7.0,93.0,4.0,1.0,2.0
4890,1756,12179,1944,12.0,7.0,90.0,4.0,1.0,4.2
4891,1756,12180,1944,12.0,7.0,85.0,4.0,1.0,6.0
4892,1756,12181,1944,12.0,7.0,42.0,4.0,1.0,3.0
4893,1756,12182,1944,12.0,7.0,80.0,4.0,1.0,3.3
4895,1756,12184,1944,12.0,7.0,124.0,4.0,2.0,0.5
4896,1756,12185,1944,12.0,7.0,46.0,4.0,1.0,3.0
4897,1756,12186,1944,12.0,7.0,84.0,4.0,2.0,0.6
4898,1756,12187,1944,12.0,7.0,81.0,4.0,1.0,4.5
4899,1756,12188,1944,12.0,7.0,78.0,4.0,1.0,4.0
4900,1756,12189,1944,12.0,7.0,81.0,4.0,1.0,4.0
4901,1756,12190,1944,12.0,7.0,74.0,4.0,1.0,4.0
4902,1756,12192,1944,12.0,7.0,78.0,4.0,1.0,5.4
4903,1756,12193,1944,12.0,7.0,85.0,4.0,1.0,6.3
4904,1756,12194,1944,12.0,7.0,69.0,4.0,1.0,6.0
4905,1756,12205,1944,12.0,7.0,170.0,0.0,2.0,0.25
4906,1756,12207,1944,12.0,7.0,185.0,4.0,1.0,2.5
4907,1756,12208,1944,12.0,7.0,89.0,4.0,1.0,0.9
4908,1756,12209,1944,12.0,7.0,122.0,4.0,1.0,1.6
4909,1756,12210,1944,12.0,7.0,187.0,4.0,1.0,1.0
4910,1756,12216,1944,12.0,7.0,186.0,4.0,1.0,1.0
4911,1756,12217,1944,12.0,7.0,199.0,4.0,2.0,1.1
4912,1756,12218,1944,12.0,7.0,114.0,4.0,1.0,4.0
4913,1756,12220,1944,12.0,7.0,109.0,4.0,1.0,2.4
4914,1756,12222,1944,12.0,7.0,109.0,4.0,1.0,2.4
4915,1756,12223,1944,12.0,7.0,186.0,4.0,2.0,0.5
4916,1756,12224,1944,12.0,7.0,106.0,4.0,1.0,2.0
4918,1756,12214,1944,12.0,7.0,185.0,4.0,1.0,1.6
4919,1756,16472,1944,12.0,7.0,255.0,4.0,1.0,2.5
4921,1759,12231,1945,1.0,12.0,17.0,4.0,2.0,0.17
4922,1759,12232,1945,1.0,12.0,25.0,4.0,1.0,1.0
4923,1759,12233,1945,1.0,12.0,9.0,4.0,2.0,0.25
4924,1759,12234,1945,1.0,12.0,20.0,4.0,2.0,0.2
4925,1759,12235,1945,1.0,12.0,14.0,4.0,2.0,0.25
4926,1759,12236,1945,1.0,12.0,17.0,4.0,1.0,0.31
4927,1759,12237,1945,1.0,12.0,30.0,4.0,2.0,0.05
4928,1760,12238,1945,2.0,10.0,63.0,4.0,2.0,0.18
5562,1770,12268,1946,12.0,20.0,135.0,4.0,1.0,2.5
5563,1770,12269,1946,12.0,20.0,222.0,4.0,1.0,1.95
5564,1770,12271,1946,12.0,20.0,135.0,4.0,1.0,1.5
5565,1770,12272,1946,12.0,20.0,216.0,4.0,1.0,4.5
5566,1770,12273,1946,12.0,20.0,136.0,4.0,1.0,5.0
5567,1770,12274,1946,12.0,20.0,219.0,4.0,1.0,3.0
5568,1770,12275,1946,12.0,20.0,136.0,4.0,1.0,5.0
5569,1770,12276,1946,12.0,20.0,135.0,4.0,1.0,3.0
5570,1770,12277,1946,12.0,20.0,206.0,4.0,1.0,5.0
5571,1770,12278,1946,12.0,20.0,218.0,4.0,1.0,3.6
5572,1770,12279,1946,12.0,20.0,248.0,4.0,2.0,1.02
5573,1770,12281,1946,12.0,20.0,168.0,4.0,1.0,3.0
5574,1770,12282,1946,12.0,20.0,152.0,4.0,1.0,3.0
5575,1770,12283,1946,12.0,20.0,114.0,4.0,1.0,3.0
5576,1770,12284,1946,12.0,20.0,98.0,4.0,1.0,2.0
5577,1770,12285,1946,12.0,20.0,184.0,4.0,1.0,1.2
5578,1770,12286,1946,12.0,20.0,180.0,4.0,1.0,1.0
5579,1770,12287,1946,12.0,20.0,181.0,4.0,1.0,1.6
5580,1770,12288,1946,12.0,20.0,178.0,4.0,1.0,1.6
5581,1770,12289,1946,12.0,20.0,127.0,4.0,1.0,0.8
5582,1770,12290,1946,12.0,20.0,181.0,4.0,1.0,1.0
5583,1770,12291,1946,12.0,20.0,177.0,4.0,1.0,1.6
5584,1770,12293,1946,12.0,20.0,121.0,4.0,1.0,5.5
5585,1770,12294,1946,12.0,20.0,181.0,4.0,1.0,2.2
5586,1770,12295,1946,12.0,20.0,109.0,4.0,2.0,4.0
5587,1770,12296,1946,12.0,20.0,178.0,4.0,1.0,1.5
5588,1770,12297,1946,12.0,20.0,128.0,4.0,1.0,0.8
5589,1770,12298,1946,12.0,20.0,125.0,4.0,1.0,3.8
5590,1770,12299,1946,12.0,20.0,125.0,4.0,1.0,2.8
5591,1770,12300,1946,12.0,20.0,187.0,4.0,1.0,1.0
5592,1770,12301,1946,12.0,20.0,178.0,4.0,1.0,2.0
